AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
848424;Normal/Akutt;maskinen går ikke gjennom lekkasje test;017923;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;;Benoit Nikunze Bicenene (nbenoi);17.01.2022;17.01.2022;Benoit Nikunze Bicenene (nbenoi);Etter å byttet om pasientblokka uten at det hjalp så fant vi ut at det var kalken som forsake problemer. Med ny kalk fungerte maskinen fint og den er nå klarert til å settes tilbake i drift;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4515922;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849955;Normal/Akutt;Anestesiapparat på stue G. Når full test skal tas om morgenen, går ikke testen igjennom når vi følger instruksjoner på skjermen. Kan ikke tømme belgen er feilmeldingen, selv om belgen er tømt. RELK : Dette kan vi omgå med å la være å okkludere pasientens Y stykke, til belgen er registrert tømt. Men det er uansett ikke slik apparatet skal oppføre seg.;017970;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;;Benoit Nikunze Bicenene (nbenoi);01.03.2022;01.03.2022;Benoit Nikunze Bicenene (nbenoi);Maskinen er undersøkt og det er funnet lekkasje i belgen som gjorde at maskinen sugde inn luft når den skal testet tetthet i systemet og derfor kom det melding om å tømme belgen selv om om den var tømt.;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850387;Normal/Akutt;Problem med kretslekkasje de ikke finne ut av. Har byttet både slanger og pasientsblokka;016610;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;;Benoit Nikunze Bicenene (nbenoi);15.03.2022;15.03.2022;Benoit Nikunze Bicenene (nbenoi);Testet og fant lekkasjen. Visste det seg at det var problem med kalk. Ny kalken fiksa problemet;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
853141;Normal/Akutt;Under kasus gikk skjermen i svart og restartet seg selv . Etter det var det i orden igjen.;017926;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;16.06.2022;Benoit Nikunze Bicenene (nbenoi);16.06.2022;16.06.2022;Benoit Nikunze Bicenene (nbenoi);Det er kjent fenomen . Se i paitel 7.5. Det har skjedd tidligere på andre maskiner og når det skjer så er skjermen tilbake etter rundt 30 sekunder. Har lest loggen i maskinen og det er bekreftet at det har skjedd.PCB saved error:power control com fail og PCB saved alarm on: du to psc comm error. Display restartet.  Etter det brukte de maskinen og den fungerte som den skulle. Ingen mer tiltak som trenges.;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;4515922;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856240;Normal/Akutt;Byttet Alternativ O2 etter for høy måling ved innstillt minimum (krav 0.5-0.7) ved forrige PM (20jan2021). Målt 1.3 lpm før - 0.70 lpm etter. Resterende målinger innenfor iht. manual. Utført EL-test og utsjekk.;016618;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;25.08.2022;Benoit Nikunze Bicenene (nbenoi);01.07.2022;25.08.2022;Benoit Nikunze Bicenene (nbenoi);Målinger, eltest og systemsjekk . i orden . Se vedlegg. Ge har utført jobben .;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;Defekt Needle Valve assembly, flow control, part 1011-3429-000;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856241;Normal/Akutt;"Feilbeskrivelse:
Under PM ble det funnet følgende: 1) høy alt O2 min er på 1.1L O2. 2) Mix: ALT O2 SEL VALVE FAILURE. 3) eVap Test - Test Cassette FAILED: Proportional Valve: Erratic operation, sticking.";016612;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;25.08.2022;Benoit Nikunze Bicenene (nbenoi);01.07.2022;25.08.2022;Benoit Nikunze Bicenene (nbenoi);Byttet Proportional Valve, ALT O2 ventil på mixer og Needle Valve assembly, flow control på ALT O2.. Se vedlegg. GE har utført jobben;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856245;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;017996;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;25.08.2022;Benoit Nikunze Bicenene (nbenoi);01.07.2022;25.08.2022;Benoit Nikunze Bicenene (nbenoi);PV ble utført av leverandør 01.07.22. Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856370;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;017990;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;29.08.2022;Benoit Nikunze Bicenene (nbenoi);01.07.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);Årlig service er utført av leverandør 01.07.22. Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856371;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;017984;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;29.08.2022;Benoit Nikunze Bicenene (nbenoi);30.06.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);Service utført av leverandør 30.06.22. Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856373;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;017987;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;29.08.2022;Benoit Nikunze Bicenene (nbenoi);30.06.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);service utført av leverandør 30.06.22. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856374;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;017936;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;29.08.2022;Benoit Nikunze Bicenene (nbenoi);30.06.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);Service er utført av leverandør 30.06.22 . se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856376;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;018035;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;29.08.2022;Benoit Nikunze Bicenene (nbenoi);30.06.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);Service er utført av leverandør 30.6.22. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856378;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;018017;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;29.08.2023;15.06.2024;29.08.2022;Benoit Nikunze Bicenene (nbenoi);29.08.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);Service er utført av leverandør 28.06.22. Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856379;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;018020;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;29.08.2022;Benoit Nikunze Bicenene (nbenoi);01.07.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);service er utført av leverandør 01.07.22. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856381;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;018008;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;29.08.2022;Benoit Nikunze Bicenene (nbenoi);30.06.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);service utført av leverandør 30.06.22. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856383;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;017919;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;29.08.2022;Benoit Nikunze Bicenene (nbenoi);29.06.2022;29.08.2022;Benoit Nikunze Bicenene (nbenoi);service utført av leverandør 29.06.22. se vedlegg;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;4515922;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Anestesi DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856429;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016608;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);30.08.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);Service er utført av leverandør 28.06.22. Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856433;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016572;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);30.08.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);service utført av leverandør og nødvendig interne batterier er også byttet ut. Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856435;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016610;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);30.08.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);service utført av leverandør.. Se vedlegg . Nødvendige batterier i maskinen er nå byttet ut;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856437;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016619;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);28.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);Service er utført av leverandør i juni og alle nødvendige batterier er nå byttet ut. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856440;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016618;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);28.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);service er utført av leverandør i juni 2022. Alle nødvendige batterier er nå byttet ut. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856441;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016607;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);28.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);Service utført av leverandør i juni 2022. Alle nødvendige batterier er nå byttet ut . se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856447;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016611;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);29.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);Service er utført av leverandør i juni 29.06.22 og alle nødvendige interne batterier er nå byttet ut . se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856450;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016612;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);29.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);Service er utført av leverandør. nødvendig batterier er byttet ut. Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856453;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016609;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;30.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);29.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);service er utført av leverandør i juni 2022. Alle nødvendige interne batterier er nå byttet ut . Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856456;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016621;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);27.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);service utført av leverandør i juni 2021. Alle nødvendige batterier er byttet ut. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856460;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016615;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);27.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);service er utført av leverandør i juni 2022. Alle nødvendige batterier er nå byttet ut. Se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856463;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016613;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);27.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);service utført av leverandør i juni 2022 og alle nødvendige batterier er nå byttet ut. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856465;PV;Planlagt vedlikehold (PV), repeterende, i samsvar med produsentens anbefaling;016622;Anestesi, arbeidsstasjon, ordinær;1011-9050-000;31.07.2024;15.06.2025;30.08.2022;Benoit Nikunze Bicenene (nbenoi);27.06.2022;30.08.2022;Benoit Nikunze Bicenene (nbenoi);service utført av leverandør 27.06.22 og alle nødvendige batterier er nå byttet ut. se vedlegg;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";HST Kirurgisk og medisinsk teknologi;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
