AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849918;PV;Utfører Elektrisk sikkerhetstest.;34392;Diatermi, universal, komplett;Vio 3;05.02.2024;;;Cato Che Ho Mak (catmak);28.02.2022;28.02.2022;Cato Che Ho Mak (catmak);Har utført elektrisk sikkerhetstest på lørdag den 26.02.22, alle tester har passert.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849919;PV;Årlig service og vedlikehold.;009328;Diatermi, universal, komplett;10122-101;20.03.2023;;;Cato Che Ho Mak (catmak);28.02.2022;28.02.2022;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt servicerapport.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849920;PV;"Tittel:
Sutter Medizintechnik 360080-01 FVH
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";012542;Diatermi, universal, komplett;360080-01;05.02.2024;28.02.2025;;Cato Che Ho Mak (catmak);28.02.2022;28.02.2022;Cato Che Ho Mak (catmak);Service og Vedlikehold er ferdig utført, se vedlagt servicerapport.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849921;PV;"Tittel:
Martin ME 102
Beskrivelse:
Utfører service og vedlikehold på diatermi.";013072;Diatermi, universal, komplett;ME 102;05.02.2024;28.02.2025;;Cato Che Ho Mak (catmak);28.02.2022;28.02.2022;Cato Che Ho Mak (catmak);Service og vedlikehold er ferdig utført, se vedlagt servicerapport.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849922;PV;Årlig service og vedlikehold.;012996;Diatermi, universal, komplett;ME MB1 Endo;05.02.2024;28.02.2025;;Cato Che Ho Mak (catmak);28.02.2022;28.02.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849923;PV;"Tittel:
Martin ME 402 Maxium
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";009571;Diatermi, universal, komplett;ME 402;20.03.2023;;;Cato Che Ho Mak (catmak);28.02.2022;28.02.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849924;PV;"Tittel:
Covidien Force Triad FVH
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";014359;Diatermi, universal, komplett;Force Triad;05.02.2024;28.02.2025;;Cato Che Ho Mak (catmak);28.02.2022;28.02.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849925;PV;Årlig service og vedlikehold.;017897;Diatermi, universal, komplett;ME 102;05.02.2024;;;Cato Che Ho Mak (catmak);28.02.2022;28.02.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Plast-kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105410;"Plast-kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Plast-kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849936;PV;Årlig service og vedlikehold.;017898;Diatermi, universal, komplett;ME 102;05.02.2024;;;Cato Che Ho Mak (catmak);01.03.2022;01.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Plast-kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105410;"Plast-kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Plast-kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849937;PV;"Tittel:
Martin ME 102
Beskrivelse:
Utfører service og vedlikehold på diatermi.";012995;Diatermi, universal, komplett;ME 102;05.02.2024;01.03.2025;;Cato Che Ho Mak (catmak);01.03.2022;01.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850019;PV;"Tittel:
ERBE 10128-009 ICC 200
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";007719;Diatermi, universal, komplett;10128-009;23.02.2024;03.03.2025;;Cato Che Ho Mak (catmak);03.03.2022;03.03.2022;Cato Che Ho Mak (catmak);Service og vedlikehold er ferdig utført, se vedlagt servicerapport.;"Urologisk poliklinikk ; Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105409;"Urologisk poliklinikk ; Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Urologisk poliklinikk ; Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850021;PV;"Tittel:
Martin ME 102
Beskrivelse:
Utfører service og vedlikehold på diatermi.";016207;Diatermi, universal, komplett;ME 102;31.01.2024;03.03.2025;;Cato Che Ho Mak (catmak);03.03.2022;03.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold. Servicerapport er vedlagt.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850031;PV;Årlig service og vedlikehold;005934;Diatermi, universal, komplett;10122-041;08.02.2024;;;Cato Che Ho Mak (catmak);03.03.2022;03.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold. Se vedlagt servicerapport.;"Poliklinikk kirurgisk 4E ; Kar/thorax kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;114394;"Poliklinikk kirurgisk 4E ; Kar/thorax kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Poliklinikk kirurgisk 4E ; Kar/thorax kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850032;PV;"Tittel:
ERBE 10128-009 ICC 200
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";005940;Diatermi, universal, komplett;10128-009;23.02.2024;03.03.2025;;Cato Che Ho Mak (catmak);03.03.2022;03.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold. Se vedlagt servicerapport.;"Urologisk poliklinikk ; Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105409;"Urologisk poliklinikk ; Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Urologisk poliklinikk ; Urologisk kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850073;PV;Årlig service og vedlikehold;008795;Diatermi, universal, komplett;360080-01;27.02.2024;;;Cato Che Ho Mak (catmak);07.03.2022;07.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105454;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850089;PV;Årlig service og vedlikehold;017899;Diatermi, universal, komplett;ME 102;02.02.2024;;;Cato Che Ho Mak (catmak);08.03.2022;08.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850091;PV;Årlig service og vedlikehold;018353;Diatermi, universal, komplett;ME 402 Maxium;03.04.2023;;;Cato Che Ho Mak (catmak);08.03.2022;08.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850100;PV;"Tittel:
Covidien Force Triad FVH
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";012390;Diatermi, universal, komplett;Force Triad;03.04.2023;;;Cato Che Ho Mak (catmak);08.03.2022;08.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850111;PV;Årlig service og vedlikehold.;017900;Diatermi, universal, komplett;ME 102;07.02.2024;;;Cato Che Ho Mak (catmak);08.03.2022;08.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850114;PV;Service og Vedlikehold;018312;Diatermi, universal, komplett;10140-620;14.04.2023;;;Cato Che Ho Mak (catmak);08.03.2022;08.03.2022;Cato Che Ho Mak (catmak);Apparatet blir brukt sammen med DaVinci robot. Leverandør utfører service og vedlikehold på apparatet eller utskiftning av nytt apparat.;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114393;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850176;PV;Årlig service og vedlikehold;009350;Diatermi, universal, komplett;ME 402;01.02.2024;;;Cato Che Ho Mak (catmak);10.03.2022;10.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"RAD SYD Lab 02 ; Sjefradiograf ; Avdeling for radiologi ; Klinikk for Medisinsk service og ABK ; Helse Stavanger HF ; Helse Vest RHF";;4204947;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"RAD SYD Lab 02 ; Sjefradiograf ; Avdeling for radiologi ; Klinikk for Medisinsk service og ABK ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850185;PV;Årlig service;008334;Diatermi, argonanriket, gassforsyningsenhet;10132-010;09.01.2024;;;Cato Che Ho Mak (catmak);10.03.2022;10.03.2022;Cato Che Ho Mak (catmak);Har utført El. sikkerhetstest og testen har passert!;"Kirurgisk gastropol ; Gastroenterologisk kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;4204947;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kirurgisk gastropol ; Gastroenterologisk kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850186;PV;Årlig service og vedlikehold;008335;Diatermi, universal, komplett;10128-009;09.01.2024;;;Cato Che Ho Mak (catmak);10.03.2022;10.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Kirurgisk gastropol ; Gastroenterologisk kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;4204947;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kirurgisk gastropol ; Gastroenterologisk kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850213;PV;"Tittel:
Erbe VIO 200S FVH
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";013910;Diatermi, universal, komplett;VIO 200S;11.01.2024;11.03.2025;;Cato Che Ho Mak (catmak);11.03.2022;11.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;114301;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850214;PV;Årlig service og vedlikehold.;018334;Diatermi, universal, komplett;VIO 200S;11.01.2024;;;Cato Che Ho Mak (catmak);11.03.2022;11.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;114301;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850243;PV;"Tittel:
Gynecare 00482 FVH
Beskrivelse:
Utfører Service og Vedlikehold.";011171;Diatermi, universal, komplett;00482;11.01.2024;11.03.2025;;Cato Che Ho Mak (catmak);11.03.2022;11.03.2022;Cato Che Ho Mak (catmak);Har utført el. sikkerhets test, alle tester har passert!;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;114301;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850245;PV;"Tittel:
Martin ME 102
Beskrivelse:
Utfører service og vedlikehold på diatermi.";010908;Diatermi, universal, komplett;ME 102;23.01.2024;11.03.2025;;Cato Che Ho Mak (catmak);11.03.2022;11.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Akutt poliklinikk ; MOBA ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;4204955;"Akutt poliklinikk ; MOBA ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Akutt poliklinikk ; MOBA ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850304;PV;"Tittel:
Covidien Force Triad FVH
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";012391;Diatermi, universal, komplett;Force Triad;04.03.2024;14.03.2025;;Cato Che Ho Mak (catmak);14.03.2022;14.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850305;PV;"Tittel:
Martin ME 402 Maxium
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";015002;Diatermi, universal, komplett;ME 402;15.02.2023;;28.10.2022;Cato Che Ho Mak (catmak);14.03.2022;03.06.2022;Cato Che Ho Mak (catmak);Under service og vedlikehold fikk maskinen feilmelding 233, 287 og 292. Maskinen må sendes inn til KLS Martin for videre sjekk. Blir sendt til Kebomed den 23.03.22. Kebomed har byttet ut det defekte hovedkortet og utført service på apparatet. Alle tester har passert, se vedlagt testrapport.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850306;PV;"Tittel:
Martin ME 402 Maxium
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";009578;Diatermi, universal, komplett;ME 402;28.02.2023;;;Cato Che Ho Mak (catmak);14.03.2022;14.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850327;PV;Årlig service og vedlikehold;009567;Diatermi, universal, komplett;ME 402;15.02.2023;;;Cato Che Ho Mak (catmak);15.03.2022;15.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850333;PV;"Tittel:
Martin ME 402 Maxium
Beskrivelse:
Utfører Service og Vedlikehold på diatermi.";009570;Diatermi, universal, komplett;ME 402;28.02.2023;;;Cato Che Ho Mak (catmak);15.03.2022;15.03.2022;Cato Che Ho Mak (catmak);Har utført service og vedlikehold, se vedlagt servicerapport.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850337;PV;Utfører PV.;016221;Diatermi, universal, generator;VLLS10GEN;04.03.2024;;;Cato Che Ho Mak (catmak);15.03.2022;15.03.2022;Cato Che Ho Mak (catmak);Har utført el.sikkerhetstest, alle tester har passert og er ok.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204466;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
